,name,number,type,greyscale_homogeneity_avg,greyscale_energy_avg,greyscale_contrast_avg,greyscale_dissimilarity_avg,greyscale_ASM_avg,greyscale_correlation_avg
0,blob-0-0,-0-0,0,0.9689004786607807,0.9005420903185725,1920.6243803693499,7.601032955820834,0.8109772560275369,0.8097634343983569
1,blob-0-100,-0-100,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
2,blob-0-200,-0-200,0,0.9728554374577619,0.9047073543705239,1756.8494508723597,6.901890419344964,0.8184960262968406,0.8223159767236418
3,blob-0-300,-0-300,0,0.9726953835691916,0.9045454635645861,1762.3241624324048,6.9285603509845926,0.8182031813132349,0.8218757881205458
4,blob-0-400,-0-400,0,0.9706681065146713,0.9022609963987629,1805.331378838894,7.154263034384246,0.8140757763772102,0.8194264715028616
5,blob-0-500,-0-500,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
6,blob-0-600,-0-600,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
7,blob-0-700,-0-700,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
8,blob-0-800,-0-800,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
9,blob-0-900,-0-900,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
10,blob-0-1000,-0-1000,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
11,blob-0-1100,-0-1100,0,0.9494132947514544,0.8794456891208486,1820.8947107438023,7.971303744515867,0.7734292126668356,0.8185368241508669
12,blob-0-1200,-0-1200,0,0.9660066525514382,0.8975715655675222,1822.7782809917358,7.380136720742781,0.8056356206976142,0.8197337658321786
13,blob-0-1300,-0-1300,0,0.9082246955205384,0.8360868024104784,2079.9767962452825,10.153203958779702,0.6990475318472448,0.8168774723037495
14,blob-0-1400,-0-1400,0,0.9696801248410335,0.9013649747557004,1779.1243403734316,7.13677175798388,0.8124595149026289,0.8220216445319611
15,blob-0-1500,-0-1500,0,0.9722764351324876,0.9041195534515156,1762.0259965309658,6.955890215284155,0.8174329005047609,0.8220258250136455
16,blob-0-1600,-0-1600,0,0.9725004541146592,0.9043433291284163,1755.0832755841238,6.911284970921334,0.817837548501581,0.8224546369183068
17,blob-0-1700,-0-1700,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
18,blob-0-1800,-0-1800,0,0.9701737755249035,0.9011489642632944,1756.3830805019893,6.960080399959187,0.8120704645096332,0.8223436907264364
19,blob-0-1900,-0-1900,0,0.9704372973196493,0.9022513667930246,1762.3670478522604,7.074985817773697,0.8140582424884324,0.8228991142305844
20,blob-0-2000,-0-2000,0,0.9665951129477506,0.8982175407262053,1844.350126721763,7.493593306805428,0.8067960148758073,0.8164760538255494
21,blob-0-2100,-0-2100,0,0.9718705723192226,0.9036559919106002,1786.8648297112536,7.048637485970819,0.8165948841636353,0.8201504171876504
22,blob-0-2200,-0-2200,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
23,blob-0-2300,-0-2300,0,0.9555419513343081,0.8860643734155185,1901.5712392613004,7.984970921334559,0.785112536003979,0.8142957978467994
24,blob-0-2400,-0-2400,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
